               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  63,            0.030219,           0.0069419,          0.00063849,             0.97034,             0.98045,             0.98575,              0.6327,            0.027299,           0.0063219,          0.00029006,            0.029865,            0.029865,            0.029865
                  64,            0.030361,           0.0070281,          0.00057712,             0.98682,             0.99091,             0.99482,             0.67601,             0.02602,           0.0064564,          0.00030661,            0.029798,            0.029798,            0.029798
                  65,            0.029718,           0.0067156,          0.00063399,             0.98657,              0.9795,             0.98694,             0.59089,             0.02931,           0.0064774,          0.00041809,             0.02973,             0.02973,             0.02973
                  66,            0.029412,           0.0068485,          0.00067802,             0.95761,             0.99091,              0.9883,             0.58526,             0.03053,             0.00634,          0.00025582,            0.029663,            0.029663,            0.029663
                  67,            0.028877,           0.0065533,          0.00074469,             0.95267,             0.96364,             0.96876,              0.6435,            0.028024,           0.0073814,          0.00034394,            0.029596,            0.029596,            0.029596
                  68,              0.0299,           0.0071265,          0.00098269,             0.99328,             0.98101,             0.99364,             0.61403,              0.0275,           0.0064697,           0.0003592,            0.029528,            0.029528,            0.029528
                  69,            0.029668,           0.0068464,          0.00074846,             0.97503,             0.99728,             0.99447,             0.67432,            0.025992,           0.0065126,          0.00028954,            0.029461,            0.029461,            0.029461
                  70,             0.03037,           0.0070119,          0.00078436,             0.95283,             0.97273,             0.98304,             0.68443,            0.026117,            0.006608,           0.0003355,            0.029394,            0.029394,            0.029394
                  71,             0.02935,           0.0067727,          0.00060359,             0.99218,             0.98182,             0.99405,             0.67452,            0.025871,           0.0062609,           0.0002677,            0.029327,            0.029327,            0.029327
                  72,            0.029362,           0.0069454,          0.00064517,             0.99208,             0.99091,             0.99404,             0.66223,            0.024127,           0.0068035,           0.0003181,            0.029259,            0.029259,            0.029259
                  73,            0.029064,           0.0067341,          0.00058932,             0.99292,             0.99035,             0.99474,             0.72387,            0.022211,           0.0057936,          0.00022812,            0.029192,            0.029192,            0.029192
                  74,            0.028813,            0.006658,          0.00040179,             0.99664,             0.98936,             0.99367,             0.70782,            0.023068,           0.0059013,           0.0002584,            0.029125,            0.029125,            0.029125
                  75,            0.028947,           0.0069348,          0.00057743,             0.96086,             0.99091,              0.9894,             0.69654,            0.024449,           0.0064058,           0.0003027,            0.029057,            0.029057,            0.029057
                  76,            0.028302,           0.0065459,          0.00034674,             0.99717,              0.9715,              0.9942,             0.67182,            0.025503,           0.0060778,          0.00025997,             0.02899,             0.02899,             0.02899
                  77,             0.02802,           0.0066244,          0.00072111,             0.98595,             0.98182,             0.99152,             0.69231,            0.022862,           0.0063066,          0.00025187,            0.028923,            0.028923,            0.028923
                  78,            0.028296,           0.0066753,          0.00053473,             0.98693,             0.96364,             0.98422,              0.5309,            0.036423,           0.0069351,          0.00024061,            0.028855,            0.028855,            0.028855
                  79,            0.028694,           0.0066085,          0.00053903,             0.98645,             0.96364,             0.98302,             0.62684,             0.02864,           0.0067492,          0.00026054,            0.028788,            0.028788,            0.028788
                  80,             0.02933,           0.0066844,          0.00062797,              0.9707,             0.98182,             0.99109,             0.66197,            0.025805,            0.006321,          0.00025072,            0.028721,            0.028721,            0.028721
                  81,            0.029268,           0.0067279,          0.00053175,             0.99675,             0.99091,             0.99423,             0.69232,              0.0238,           0.0058994,           0.0002615,            0.028653,            0.028653,            0.028653
                  82,            0.028026,           0.0063859,          0.00058903,               0.995,             0.99091,             0.99474,             0.73508,             0.02168,           0.0056658,          0.00052557,            0.028586,            0.028586,            0.028586
                  83,            0.028947,           0.0066664,          0.00060386,              0.9892,             0.98928,             0.99491,             0.71628,            0.022853,           0.0062752,          0.00027423,            0.028519,            0.028519,            0.028519
                  84,            0.028048,           0.0066661,          0.00072756,             0.99489,             0.99091,             0.99474,             0.55486,            0.032258,           0.0061607,          0.00023227,            0.028451,            0.028451,            0.028451
                  85,            0.027728,           0.0064231,          0.00064312,             0.99401,             0.98182,             0.99464,             0.69722,            0.022956,           0.0057945,          0.00027881,            0.028384,            0.028384,            0.028384
                  86,            0.028091,           0.0067402,          0.00054995,             0.98794,             0.98182,             0.99415,             0.68242,            0.024289,           0.0060053,          0.00024004,            0.028317,            0.028317,            0.028317
                  87,            0.028325,           0.0065639,          0.00069202,             0.99336,             0.99091,             0.99474,             0.70412,            0.023706,           0.0057259,          0.00026207,            0.028249,            0.028249,            0.028249
                  88,            0.027832,           0.0065376,          0.00073821,             0.97961,             0.96178,             0.98437,             0.64564,            0.027613,           0.0068026,          0.00027161,            0.028182,            0.028182,            0.028182
                  89,             0.02741,           0.0063352,           0.0006759,               0.997,             0.99091,             0.99491,             0.68817,            0.024499,           0.0059309,          0.00021043,            0.028115,            0.028115,            0.028115
                  90,            0.027612,           0.0063613,          0.00060795,             0.98601,             0.98182,             0.98713,             0.68057,            0.024323,           0.0057125,          0.00027156,            0.028047,            0.028047,            0.028047
                  91,            0.026982,           0.0061876,          0.00035133,             0.99634,             0.99091,             0.99482,             0.69388,            0.024062,           0.0055361,          0.00024242,             0.02798,             0.02798,             0.02798
