               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  47,            0.013063,           0.0025991,          0.00042438,             0.94277,             0.73333,             0.88417,             0.66368,             0.03598,            0.012161,           0.0039963,           0.0091399,           0.0091399,           0.0091399
                  48,            0.012601,           0.0025454,          0.00041943,              0.9803,             0.87983,             0.94122,             0.69022,             0.03284,            0.010719,           0.0023594,           0.0091212,           0.0091212,           0.0091212
                  49,            0.012158,           0.0024172,          0.00037537,             0.99773,             0.94374,             0.97019,             0.73124,            0.030915,            0.007432,           0.0029001,           0.0091025,           0.0091025,           0.0091025
                  50,            0.012355,           0.0024844,          0.00038656,             0.95682,             0.92308,             0.95333,             0.70101,            0.033545,            0.010227,            0.002536,           0.0090838,           0.0090838,           0.0090838
                  51,            0.012071,           0.0024114,          0.00049381,             0.98697,             0.92308,             0.96277,             0.68466,            0.032085,            0.010019,           0.0023115,           0.0090651,           0.0090651,           0.0090651
                  52,            0.011879,           0.0023772,          0.00039319,             0.97341,              0.8889,             0.96381,             0.73153,            0.030877,            0.010479,            0.002474,           0.0090464,           0.0090464,           0.0090464
                  53,            0.012063,           0.0024465,          0.00038531,              0.9466,             0.68462,             0.87264,             0.62449,            0.033764,            0.013046,           0.0050377,           0.0090277,           0.0090277,           0.0090277
                  54,            0.011803,           0.0023817,          0.00042575,             0.97226,             0.78836,             0.93265,             0.72342,            0.032972,            0.012779,            0.002272,           0.0090091,           0.0090091,           0.0090091
                  55,            0.011963,           0.0024139,          0.00037626,             0.93101,             0.90479,             0.93714,             0.68136,            0.035473,             0.01433,           0.0025223,           0.0089904,           0.0089904,           0.0089904
                  56,             0.01206,            0.002465,          0.00038562,             0.94144,             0.91386,             0.93838,             0.68684,            0.037545,            0.014828,           0.0027756,           0.0089717,           0.0089717,           0.0089717
                  57,            0.012113,           0.0023828,          0.00036032,             0.97456,             0.86858,             0.94137,             0.67262,            0.033694,            0.012541,           0.0019249,            0.008953,            0.008953,            0.008953
                  58,            0.011218,           0.0022943,          0.00038134,             0.96763,             0.92961,             0.95106,              0.6883,            0.032677,            0.010395,           0.0019089,           0.0089343,           0.0089343,           0.0089343
                  59,            0.011724,           0.0023596,          0.00034348,             0.97895,              0.9001,             0.95052,              0.6598,            0.034678,            0.010786,           0.0016605,           0.0089156,           0.0089156,           0.0089156
                  60,            0.011013,           0.0022575,          0.00035763,             0.92727,             0.92308,             0.95939,             0.70068,            0.032781,            0.010242,           0.0017195,           0.0088969,           0.0088969,           0.0088969
                  61,            0.010984,           0.0022611,          0.00041178,             0.96755,             0.91983,             0.94815,             0.67284,            0.035692,            0.010628,           0.0020588,           0.0088782,           0.0088782,           0.0088782
                  62,            0.011315,           0.0022893,          0.00036792,             0.93673,              0.8755,             0.95203,             0.67483,            0.033711,            0.011301,           0.0019917,           0.0088595,           0.0088595,           0.0088595
                  63,             0.01121,           0.0022976,          0.00035817,             0.96614,             0.91218,             0.96778,             0.69803,            0.032129,            0.010409,           0.0028961,           0.0088408,           0.0088408,           0.0088408
                  64,             0.01104,           0.0022655,          0.00041474,             0.94808,             0.89744,             0.96582,             0.75506,            0.030444,             0.01195,           0.0019144,           0.0088221,           0.0088221,           0.0088221
                  65,            0.010716,           0.0021989,          0.00041136,             0.92081,             0.96311,             0.97784,             0.73327,            0.028572,            0.010878,           0.0017128,           0.0088034,           0.0088034,           0.0088034
                  66,            0.010806,           0.0022214,          0.00033331,             0.97661,             0.93097,             0.98039,             0.75245,            0.027882,           0.0089445,           0.0017195,           0.0087847,           0.0087847,           0.0087847
                  67,            0.010428,           0.0021861,          0.00035113,             0.94261,             0.93398,             0.97433,             0.75263,            0.029391,            0.010547,           0.0023918,            0.008766,            0.008766,            0.008766
                  68,             0.01054,           0.0021724,           0.0003701,             0.93134,             0.92965,             0.96788,             0.69748,            0.031739,            0.011341,           0.0020149,           0.0087473,           0.0087473,           0.0087473
                  69,            0.010682,           0.0021709,          0.00036942,             0.91638,             0.88767,             0.94512,             0.65911,            0.037248,            0.012135,           0.0024128,           0.0087286,           0.0087286,           0.0087286
                  70,             0.01001,           0.0020961,           0.0003442,             0.98595,             0.89744,             0.95528,             0.64301,            0.034071,            0.013287,           0.0023483,           0.0087099,           0.0087099,           0.0087099
                  71,            0.010254,           0.0021438,          0.00037788,             0.95978,             0.84466,             0.94437,             0.68464,            0.032977,            0.012228,           0.0025578,           0.0086912,           0.0086912,           0.0086912
                  72,            0.010317,           0.0021399,           0.0003634,             0.96951,             0.87179,             0.95691,             0.71893,            0.032968,            0.011549,           0.0025085,           0.0086725,           0.0086725,           0.0086725
                  73,            0.010225,           0.0021509,          0.00031584,             0.97501,             0.92888,              0.9763,             0.71616,            0.030845,           0.0092802,           0.0014865,           0.0086538,           0.0086538,           0.0086538
                  74,           0.0099505,           0.0021081,          0.00034467,             0.97744,             0.92141,             0.97356,             0.72511,            0.031331,            0.010748,           0.0020541,           0.0086351,           0.0086351,           0.0086351
                  75,            0.010405,           0.0021683,          0.00036648,             0.95801,             0.88462,             0.94852,             0.70621,             0.03468,            0.013155,           0.0020199,           0.0086164,           0.0086164,           0.0086164
                  76,           0.0098218,           0.0020798,          0.00033219,             0.92921,             0.89057,             0.96305,             0.69446,            0.035544,            0.012249,           0.0020407,           0.0085977,           0.0085977,           0.0085977
