               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   2,            0.055405,            0.021322,           0.0083692,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0094909,           0.0087333,           0.0087333
                   3,            0.050117,              0.0151,             0.00386,                   0,                   0,                   0,                   0,                   0,                   0,                   0,              0.0082,              0.0082,              0.0082
                   4,            0.045652,           0.0096855,           0.0020857,                   0,                   0,                   0,                   0,                   0,                   0,                   0,              0.0082,              0.0082,              0.0082
                   5,            0.038712,           0.0072375,           0.0016852,                   0,                   0,                   0,                   0,                   0,                   0,                   0,              0.0076,              0.0076,              0.0076
                   6,            0.033988,           0.0060945,           0.0013346,                   0,                   0,                   0,                   0,                   0,                   0,                   0,               0.007,               0.007,               0.007
                   7,            0.030412,           0.0054855,           0.0012038,                   0,                   0,                   0,                   0,                   0,                   0,                   0,              0.0064,              0.0064,              0.0064
                   8,             0.02753,           0.0049336,           0.0010028,                   0,                   0,                   0,                   0,                   0,                   0,                   0,              0.0058,              0.0058,              0.0058
                   9,            0.025058,           0.0044905,          0.00092167,                   0,                   0,                   0,                   0,                   0,                   0,                   0,              0.0052,              0.0052,              0.0052
                  10,            0.022174,           0.0040924,          0.00084664,                   0,                   0,                   0,                   0,                   0,                   0,                   0,              0.0046,              0.0046,              0.0046
                  11,            0.020019,           0.0037738,          0.00075906,                   0,                   0,                   0,                   0,                   0,                   0,                   0,               0.004,               0.004,               0.004
                  12,            0.018169,           0.0034747,          0.00065388,                   0,                   0,                   0,                   0,                   0,                   0,                   0,              0.0034,              0.0034,              0.0034
                  13,            0.016113,           0.0032589,           0.0005764,                   0,                   0,                   0,                   0,                   0,                   0,                   0,              0.0028,              0.0028,              0.0028
                  14,             0.01408,           0.0029423,          0.00051801,             0.95863,             0.94463,             0.99256,             0.78251,            0.026718,           0.0052872,          0.00074425,              0.0022,              0.0022,              0.0022
                   0,             0.12662,            0.021226,            0.024432,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.076564,           0.0091397,           0.0091397
                   1,            0.091776,             0.02395,             0.01718,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.051642,            0.017551,            0.017551
                   2,            0.087019,            0.023426,            0.013956,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.025768,             0.02501,             0.02501
                   3,            0.084649,            0.022343,            0.010126,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.023773,            0.023773,            0.023773
                   4,            0.079014,            0.021852,           0.0082728,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.023773,            0.023773,            0.023773
                   5,            0.075069,            0.020394,           0.0065462,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.022345,            0.022345,            0.022345
                   6,            0.071077,            0.018996,           0.0053601,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.020917,            0.020917,            0.020917
                   7,            0.068419,            0.018576,           0.0046296,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.019489,            0.019489,            0.019489
                   8,             0.06597,            0.018387,           0.0047885,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.018061,            0.018061,            0.018061
