   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,                 lr0,                 lrf,            momentum,        weight_decay,       warmup_epochs,     warmup_momentum,      warmup_bias_lr,                 box,                 cls,              cls_pw,                 obj,              obj_pw,               iou_t,            anchor_t,            fl_gamma,               hsv_h,               hsv_s,               hsv_v,             degrees,           translate,               scale,               shear,         perspective,              flipud,              fliplr,              mosaic,               mixup,          copy_paste,             anchors
             0.96745,             0.96154,             0.98104,             0.43339,            0.045822,           0.0082493,          0.00063782,            0.012726,               0.676,             0.90525,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.028802,            0.088308,             0.48447,              29.223,             0.30861,             0.11942,              4.9535,          0.00055928,             0.14668,              0.2737,            0.016943,             0.44416,              0.3128,                   3
             0.90549,             0.87643,             0.89977,             0.39538,            0.043351,           0.0091839,          0.00053339,            0.057867,            0.011159,             0.61933,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.029428,            0.082141,             0.48326,               22.18,              0.2886,             0.62146,              1.5017,          0.00097402,              0.9643,             0.15756,             0.78624,             0.60136,             0.30099,                   3
             0.85171,             0.79744,             0.76553,             0.34326,            0.042653,             0.01195,          0.00085168,            0.021466,             0.69189,              0.9596,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.016565,             0.43085,             0.82196,              4.6008,             0.83962,             0.41008,              9.7678,          0.00036298,              0.2407,            0.011337,             0.91329,              0.9708,             0.53289,                   3
             0.78779,              0.8726,             0.82535,             0.32459,             0.04729,            0.011305,          0.00054445,            0.059255,             0.40199,             0.86808,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.088797,            0.092005,             0.47134,             0.25546,             0.65684,             0.51792,              5.8604,          0.00026258,             0.44271,               0.232,             0.84297,             0.29069,             0.57829,                   3
             0.82214,             0.98718,              0.9284,             0.37555,             0.04401,            0.008194,           0.0014996,           0.0078888,             0.25183,             0.95031,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.054222,             0.64394,             0.36333,               13.12,             0.44247,             0.16974,              8.7632,           0.0005373,             0.50201,             0.20549,             0.59998,             0.67496,               0.758,                   3
             0.77569,             0.83333,             0.81196,             0.26406,            0.056456,            0.010572,          0.00064869,            0.030115,            0.015668,             0.69608,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.083048,             0.76509,             0.51137,              24.494,             0.43664,             0.56275,              5.1766,          0.00067122,            0.058292,             0.94044,             0.85934,             0.27604,             0.15685,                   3
             0.76902,             0.91026,             0.90115,             0.38368,            0.048975,           0.0080566,          0.00073071,            0.057476,             0.24651,             0.69863,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.086579,             0.48695,             0.19973,              9.7094,             0.17884,             0.73599,              2.9561,          0.00064322,             0.40191,             0.46201,            0.032246,             0.14179,            0.091563,                   3
             0.52026,             0.69428,             0.55939,             0.21879,            0.059671,            0.014315,           0.0017414,            0.069207,             0.94051,             0.65521,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.097853,             0.53976,             0.80241,              1.9448,             0.51419,             0.28465,              8.5384,           0.0002489,             0.28384,             0.93175,             0.19993,             0.87089,             0.97837,                   3
             0.61272,             0.64103,             0.58338,             0.28895,            0.075714,            0.011023,           0.0014217,             0.04476,            0.050328,             0.82756,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.022429,            0.094401,             0.89967,              44.644,              0.6175,             0.29539,              5.9893,          0.00086648,             0.97723,              0.9238,             0.43398,             0.69219,             0.83904,                   3
             0.73513,                 0.1,             0.13288,            0.041605,            0.094377,            0.017101,           0.0086365,            0.020515,              0.7709,             0.97228,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,             0.06422,             0.74658,             0.18578,              26.819,             0.83314,             0.38811,              7.3915,          0.00058304,           0.0076058,             0.69817,             0.04648,             0.10789,             0.61946,                   3
