               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  50,            0.020028,           0.0052845,          0.00092897,             0.93008,             0.95108,              0.9769,             0.69377,            0.030457,           0.0059481,           0.0014089,            0.007795,            0.007795,            0.007795
                  51,            0.019119,           0.0051612,          0.00085224,             0.88456,             0.96429,             0.98579,             0.71576,            0.028332,           0.0059209,           0.0014932,             0.00775,             0.00775,             0.00775
                  52,             0.01831,           0.0050895,           0.0008614,             0.89768,             0.96429,             0.99063,             0.70604,            0.027903,           0.0058408,           0.0011508,            0.007705,            0.007705,            0.007705
                  53,            0.018431,           0.0050657,          0.00091916,             0.99292,             0.91439,               0.995,             0.69119,            0.028793,           0.0061412,           0.0017686,             0.00766,             0.00766,             0.00766
                  54,            0.018719,           0.0049728,          0.00087259,                   1,             0.92081,             0.98882,             0.70479,            0.027838,           0.0064588,           0.0018991,            0.007615,            0.007615,            0.007615
                  55,            0.018629,           0.0048518,          0.00082606,                   1,             0.88505,               0.995,             0.71537,            0.029204,           0.0067329,           0.0016448,             0.00757,             0.00757,             0.00757
                  56,            0.018232,           0.0047793,          0.00080109,                   1,             0.87915,             0.95601,             0.62031,            0.038505,           0.0078068,           0.0034697,            0.007525,            0.007525,            0.007525
                  57,            0.017551,           0.0046014,          0.00079231,             0.89152,             0.94769,             0.95833,             0.71163,            0.031045,           0.0063643,           0.0016641,             0.00748,             0.00748,             0.00748
                  58,            0.017797,           0.0044887,          0.00078733,             0.99032,             0.94279,             0.98227,             0.65455,            0.030813,           0.0067625,            0.001556,            0.007435,            0.007435,            0.007435
                  59,             0.01789,           0.0043336,          0.00081143,             0.87833,             0.93279,               0.995,             0.70941,            0.030424,           0.0069742,           0.0031452,             0.00739,             0.00739,             0.00739
                  60,            0.017912,           0.0042687,          0.00078303,             0.88434,             0.96429,             0.96562,             0.66577,            0.029886,           0.0070567,           0.0022139,            0.007345,            0.007345,            0.007345
                  61,              0.0171,            0.004113,          0.00078574,             0.90331,             0.82598,             0.92976,             0.68032,            0.028552,            0.007267,           0.0023769,              0.0073,              0.0073,              0.0073
                  62,            0.017626,           0.0040143,          0.00079804,             0.87592,             0.95151,             0.94861,             0.69456,            0.028327,           0.0074964,           0.0028165,            0.007255,            0.007255,            0.007255
                  63,            0.017901,           0.0039806,          0.00082617,             0.87037,             0.92857,             0.95294,             0.67212,            0.027113,           0.0067358,           0.0017295,             0.00721,             0.00721,             0.00721
                  64,            0.016594,           0.0037729,          0.00078965,              0.8908,                   1,                0.97,             0.67496,            0.028212,           0.0065293,           0.0016922,            0.007165,            0.007165,            0.007165
                  65,            0.017045,           0.0036758,           0.0007504,             0.99304,              0.9359,               0.995,             0.69126,            0.029653,           0.0070839,           0.0016409,             0.00712,             0.00712,             0.00712
                  66,            0.016973,           0.0037047,          0.00075596,             0.88814,             0.92857,             0.96533,             0.69335,            0.028048,            0.007081,           0.0017633,            0.007075,            0.007075,            0.007075
                  67,            0.016824,           0.0036082,          0.00079363,             0.97916,             0.98877,               0.995,             0.72217,            0.027423,           0.0068345,           0.0024434,             0.00703,             0.00703,             0.00703
                  68,            0.015892,            0.003465,          0.00077497,             0.87795,             0.92857,             0.96313,             0.70092,            0.027711,           0.0075254,           0.0021302,            0.006985,            0.006985,            0.006985
                  69,            0.016634,           0.0035102,          0.00072141,             0.80428,             0.92857,             0.94466,             0.68407,            0.029079,            0.007194,           0.0024208,             0.00694,             0.00694,             0.00694
                  70,            0.015489,           0.0033215,          0.00068486,             0.89603,             0.94074,             0.96382,             0.67775,            0.027812,           0.0076094,           0.0029258,            0.006895,            0.006895,            0.006895
                  71,            0.015958,           0.0033467,          0.00071041,             0.89317,             0.96984,                0.97,             0.70157,            0.027787,           0.0069695,           0.0018084,             0.00685,             0.00685,             0.00685
                  72,            0.015521,           0.0032909,          0.00069974,             0.88539,             0.96429,             0.96767,             0.68038,            0.026781,           0.0067844,           0.0015822,            0.006805,            0.006805,            0.006805
                  73,            0.015119,           0.0032516,          0.00068567,             0.89316,                   1,                0.97,             0.70279,            0.029495,           0.0074153,           0.0017349,             0.00676,             0.00676,             0.00676
                  74,            0.014978,           0.0031069,          0.00063479,             0.99527,             0.98408,               0.995,             0.75521,            0.029323,           0.0069265,           0.0017212,            0.006715,            0.006715,            0.006715
                  75,            0.016035,           0.0032108,          0.00063708,             0.88568,             0.95588,              0.9595,             0.75775,            0.027847,           0.0069551,           0.0014459,             0.00667,             0.00667,             0.00667
                  76,            0.015637,           0.0031787,          0.00065063,             0.98351,             0.96212,             0.99267,             0.74557,            0.027362,           0.0069408,           0.0020473,            0.006625,            0.006625,            0.006625
                  77,            0.013763,           0.0029872,          0.00065196,             0.89319,             0.99195,                0.97,             0.71568,            0.028375,           0.0068769,           0.0016098,             0.00658,             0.00658,             0.00658
                  78,            0.015299,           0.0030591,          0.00063579,             0.86026,                   1,                0.97,             0.69674,            0.027109,           0.0072861,           0.0017075,            0.006535,            0.006535,            0.006535
                  79,            0.015407,           0.0030899,          0.00069428,             0.89323,             0.97396,                0.97,             0.73561,            0.026182,           0.0069208,           0.0017418,             0.00649,             0.00649,             0.00649
                  80,            0.014079,           0.0029708,          0.00069808,             0.89351,             0.94238,             0.96222,             0.73759,            0.027462,           0.0075483,           0.0017365,            0.006445,            0.006445,            0.006445
                  81,             0.01365,           0.0028909,           0.0006632,               0.989,             0.92857,             0.98265,             0.73001,              0.0294,           0.0078659,            0.001679,              0.0064,              0.0064,              0.0064
                  82,            0.014426,           0.0029129,          0.00064098,             0.99281,             0.93585,               0.995,              0.6977,            0.027782,           0.0076456,           0.0014645,            0.006355,            0.006355,            0.006355
                  83,            0.013878,           0.0028501,          0.00064025,             0.99039,              0.9895,               0.995,             0.77409,            0.026773,           0.0070386,           0.0015387,             0.00631,             0.00631,             0.00631
                  84,            0.013888,           0.0028636,          0.00063789,             0.88558,             0.92857,             0.95294,             0.73528,            0.028372,           0.0078583,           0.0017242,            0.006265,            0.006265,            0.006265
                  85,            0.013633,            0.002823,          0.00065352,             0.88889,              0.9333,             0.96079,             0.69929,            0.028065,           0.0075326,           0.0014809,             0.00622,             0.00622,             0.00622
                  86,            0.014094,            0.002856,          0.00066089,             0.91732,             0.92857,             0.98256,             0.67542,             0.02857,           0.0077868,           0.0019392,            0.006175,            0.006175,            0.006175
                  87,            0.013281,           0.0027856,          0.00064269,             0.95688,             0.99018,               0.995,             0.71031,            0.027565,           0.0070605,           0.0013202,             0.00613,             0.00613,             0.00613
                  88,            0.013628,           0.0027843,          0.00064274,              0.9805,             0.96492,               0.995,             0.69045,             0.02904,           0.0072827,           0.0013653,            0.006085,            0.006085,            0.006085
                  89,            0.013974,           0.0028219,          0.00064092,              0.8996,             0.93861,             0.99267,             0.70033,            0.027823,           0.0069566,           0.0013248,             0.00604,             0.00604,             0.00604
                  90,            0.013087,           0.0026935,          0.00060224,             0.89052,             0.96429,             0.96382,             0.69543,            0.027473,           0.0072312,            0.001332,            0.005995,            0.005995,            0.005995
                  91,            0.012599,           0.0026607,          0.00057783,             0.99077,             0.96096,             0.99063,              0.7759,            0.026795,           0.0077734,           0.0014392,             0.00595,             0.00595,             0.00595
                  92,            0.013125,           0.0027043,          0.00059176,             0.87232,             0.96429,             0.96562,             0.69519,            0.026939,           0.0073924,           0.0017099,            0.005905,            0.005905,            0.005905
                  93,            0.011991,           0.0025521,          0.00059896,             0.98624,             0.92857,             0.98472,             0.72829,            0.027294,           0.0076556,           0.0017659,             0.00586,             0.00586,             0.00586
                  94,            0.012423,           0.0025805,          0.00060449,             0.89296,             0.94082,             0.96079,             0.71215,            0.027476,            0.007802,           0.0017551,            0.005815,            0.005815,            0.005815
                  95,            0.012747,           0.0026071,          0.00061149,             0.99412,             0.96988,               0.995,             0.76796,            0.026773,           0.0073805,             0.00161,             0.00577,             0.00577,             0.00577
                  96,            0.012297,           0.0025706,          0.00060313,             0.89416,             0.96429,             0.96562,             0.66783,            0.028256,           0.0071974,           0.0014215,            0.005725,            0.005725,            0.005725
                  97,            0.012272,           0.0026005,          0.00062873,             0.89138,             0.93436,                0.97,             0.73245,            0.028305,            0.007575,           0.0017195,             0.00568,             0.00568,             0.00568
                  98,            0.012184,            0.002587,          0.00063668,              0.8786,             0.92857,             0.96125,             0.71082,            0.028548,           0.0077724,           0.0024991,            0.005635,            0.005635,            0.005635
                  99,            0.012173,           0.0025251,          0.00058643,             0.88594,             0.92857,             0.96313,             0.59359,            0.028546,           0.0077357,           0.0020485,             0.00559,             0.00559,             0.00559
                 100,            0.011991,            0.002475,          0.00058541,             0.89358,             0.94994,             0.96767,             0.68498,            0.027927,           0.0074749,           0.0018897,            0.005545,            0.005545,            0.005545
                 101,            0.011935,           0.0024704,          0.00061056,             0.88079,             0.92857,             0.96313,             0.67921,            0.028942,           0.0080023,            0.002285,              0.0055,              0.0055,              0.0055
                 102,            0.012155,           0.0025144,          0.00060755,             0.96984,             0.92275,             0.98416,             0.71655,            0.027754,           0.0078764,           0.0028827,            0.005455,            0.005455,            0.005455
                 103,             0.01069,           0.0023426,          0.00057593,             0.88134,             0.92387,             0.95916,             0.69901,            0.028825,           0.0080862,           0.0025795,             0.00541,             0.00541,             0.00541
                 104,            0.011955,           0.0024347,           0.0005512,             0.89399,             0.95578,             0.96562,             0.73243,            0.027336,           0.0079021,           0.0019619,            0.005365,            0.005365,            0.005365
                 105,            0.012135,           0.0024663,          0.00055136,             0.87677,             0.92857,             0.95423,             0.71501,            0.028622,           0.0082569,           0.0021006,             0.00532,             0.00532,             0.00532
                 106,            0.010881,           0.0023224,          0.00054689,             0.98007,              0.9262,             0.98813,             0.72416,             0.02785,           0.0081778,           0.0020905,            0.005275,            0.005275,            0.005275
                 107,            0.011412,           0.0023661,          0.00053421,             0.99312,             0.94768,             0.98722,             0.71309,            0.027048,           0.0079718,            0.001886,             0.00523,             0.00523,             0.00523
                 108,            0.011878,             0.00244,           0.0005542,              0.9926,              0.9479,             0.99267,             0.74743,            0.027382,           0.0078297,           0.0018454,            0.005185,            0.005185,            0.005185
                 109,            0.010499,            0.002287,          0.00053196,             0.89312,             0.96429,             0.96562,             0.68491,            0.027611,           0.0076966,           0.0018843,             0.00514,             0.00514,             0.00514
                 110,            0.010869,           0.0022735,          0.00052277,             0.89567,             0.96119,             0.96222,             0.74327,            0.027167,           0.0077696,           0.0018257,            0.005095,            0.005095,            0.005095
                 111,            0.011278,           0.0023485,           0.0005476,             0.99354,             0.94656,             0.98882,             0.74691,            0.026541,           0.0076494,           0.0016504,             0.00505,             0.00505,             0.00505
                 112,            0.010197,           0.0022525,          0.00053537,             0.99654,             0.94228,             0.98882,             0.69355,            0.027786,           0.0079374,           0.0016181,            0.005005,            0.005005,            0.005005
                 113,            0.010652,           0.0022481,          0.00050005,             0.99464,             0.94007,             0.99267,             0.72484,            0.027696,           0.0079689,           0.0016488,             0.00496,             0.00496,             0.00496
                 114,            0.010613,           0.0022364,          0.00050151,             0.89309,             0.93709,                0.97,             0.66946,            0.028524,           0.0078077,             0.00156,            0.004915,            0.004915,            0.004915
