   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,                 lr0,                 lrf,            momentum,        weight_decay,       warmup_epochs,     warmup_momentum,      warmup_bias_lr,                 box,                 cls,              cls_pw,                 obj,              obj_pw,               iou_t,            anchor_t,            fl_gamma,               hsv_h,               hsv_s,               hsv_v,             degrees,           translate,               scale,               shear,         perspective,              flipud,              fliplr,              mosaic,               mixup,          copy_paste,             anchors
             0.64697,              0.6889,             0.76862,             0.36826,            0.044536,            0.012058,           0.0059669,                0.01,                0.01,             0.84127,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.053114,                 0.7,             0.45815,                   0,                 0.1,              0.5716,                   0,               0.001,                   0,             0.50317,                   1,                   0,            0.093629,                   3
             0.93075,             0.95577,             0.99267,             0.57073,            0.034981,           0.0082188,          0.00084629,                0.01,            0.067538,               0.937,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,                   0,            0.055865,             0.43597,                   0,                 0.1,             0.40477,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,                   3
             0.55026,             0.57836,             0.64487,              0.2855,            0.060592,            0.011038,           0.0029625,             0.09606,                0.01,               0.937,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,               0.015,             0.76482,                 0.4,            0.055424,             0.12229,                 0.5,                   0,                   0,            0.082739,             0.44959,           0.0020505,                   0,                   0,                   3
             0.98189,             0.95016,             0.98722,              0.6097,            0.034376,           0.0094013,          0.00067511,                0.01,                0.01,               0.937,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.011237,                 0.7,             0.35047,           0.0053172,                 0.1,                 0.5,                   0,                   0,            0.022193,                 0.5,                   1,                   0,                   0,                   3
             0.68571,             0.76786,             0.82734,             0.49788,             0.03798,           0.0092411,           0.0024315,            0.084046,             0.18491,               0.937,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,                   0,                   0,            0.018041,                   0,          0.00071258,                   0,            0.025721,                   0,                   0,                   0,            0.091468,            0.016736,            0.026885,                   3
                   0,                   0,                   0,                   0,             0.13099,            0.013905,             0.02804,               1e-05,            0.026833,             0.90839,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.030339,             0.72838,                 0.4,                   0,                 0.1,             0.83059,                   0,                   0,                   0,                   0,            0.058645,                   0,                   0,                   3
             0.77697,             0.84673,             0.90225,             0.54888,             0.04151,           0.0081654,           0.0010372,            0.035595,                 0.1,               0.937,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,                   0,                   0,                   0,            0.082965,                   0,                   0,                   0,               0.001,            0.016698,                   0,                   0,                   0,            0.055856,                   3
             0.87754,             0.96671,             0.99267,             0.60194,            0.033175,           0.0088863,          0.00070362,                0.01,             0.13771,               0.937,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,             0.05867,            0.078482,                   0,                   0,            0.016851,                   0,                   0,                   0,                   0,                 0.5,                   1,                   0,            0.065497,                   3
             0.54634,             0.78571,             0.71601,             0.26555,            0.055792,            0.011127,           0.0024994,                 0.1,                0.01,                 0.6,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,           0.0070845,             0.35632,             0.38354,              16.368,             0.39385,             0.67082,             0.59189,               0.001,            0.028998,              0.4362,                   1,            0.070436,                   0,                   3
             0.79782,             0.73691,             0.78094,             0.39016,            0.047338,            0.010807,          0.00071907,            0.023224,            0.018448,                0.98,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,                   0,             0.73169,             0.43311,                   0,           0.0066127,             0.53996,                   0,                   0,                   0,               0.556,                   1,                   0,                   0,                   3
