   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,                 lr0,                 lrf,            momentum,        weight_decay,       warmup_epochs,     warmup_momentum,      warmup_bias_lr,                 box,                 cls,              cls_pw,                 obj,              obj_pw,               iou_t,            anchor_t,            fl_gamma,               hsv_h,               hsv_s,               hsv_v,             degrees,           translate,               scale,               shear,         perspective,              flipud,              fliplr,              mosaic,               mixup,          copy_paste,             anchors
             0.81598,             0.67749,             0.66946,             0.24373,            0.055179,            0.011162,           0.0007597,            0.095422,             0.10174,             0.82465,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.021304,             0.23184,             0.22101,              37.029,             0.72659,             0.48091,             0.53427,          0.00035144,             0.69368,             0.34034,             0.68312,             0.62804,             0.56159,                   3
             0.53711,             0.36753,             0.28759,            0.099295,            0.084029,            0.010078,            0.001815,            0.057888,             0.71461,             0.60455,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.012389,             0.61167,             0.85495,              42.807,             0.20122,             0.36133,              4.7795,          0.00088439,             0.80258,             0.96013,             0.77633,              0.6746,            0.035228,                   3
             0.35387,             0.34156,             0.19812,            0.053194,            0.077322,            0.011164,           0.0011694,            0.046303,             0.68322,             0.87473,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.046434,             0.61524,             0.80511,              23.625,             0.50527,             0.64011,              4.2766,          0.00014808,             0.78822,              0.7582,             0.51742,            0.089413,             0.17096,                   3
             0.52259,             0.51168,             0.47354,             0.14705,            0.065833,            0.016251,           0.0010254,            0.045524,             0.72389,             0.96434,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.062452,              0.6233,            0.061624,               38.04,             0.34025,             0.89483,              2.4316,          6.8053e-05,             0.03374,            0.082593,             0.87965,             0.09794,             0.56757,                   3
              0.4675,             0.36253,             0.27612,            0.057982,            0.084275,           0.0094051,          0.00061579,            0.019263,             0.45447,             0.77939,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,             0.08395,             0.27913,              0.4363,               31.81,             0.71872,             0.55862,              4.1617,          0.00019727,              0.5741,              0.8371,             0.45703,             0.65058,             0.12325,                   3
             0.46463,             0.60786,             0.44524,             0.14493,            0.069284,            0.010952,           0.0011726,            0.079364,             0.52558,             0.67541,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.088212,           0.0015591,              0.8777,              14.637,             0.60892,             0.74446,              5.2206,          0.00011619,             0.10738,             0.72752,             0.30139,            0.091371,             0.70416,                   3
             0.72518,             0.72946,             0.70658,             0.29632,            0.054386,           0.0099354,           0.0020638,            0.030245,             0.91635,             0.67157,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.026331,             0.47252,               0.104,               11.78,            0.045433,             0.33095,              8.1987,          0.00082205,             0.38373,             0.66554,             0.17272,             0.62864,             0.22149,                   3
              0.2817,             0.19118,            0.086423,            0.036037,            0.085514,            0.010075,           0.0014101,            0.048865,             0.98766,             0.81892,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.022387,              0.6855,             0.27329,              22.639,             0.22286,             0.73485,               8.001,          0.00037243,             0.36568,            0.071363,             0.75153,              0.1306,             0.12334,                   3
             0.25937,             0.42208,             0.20427,            0.052501,            0.081506,            0.011997,           0.0028336,            0.078365,             0.54746,             0.72572,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.084014,              0.7644,             0.52454,              21.604,             0.86235,             0.78846,              5.2017,          0.00059062,              0.4778,             0.58627,             0.72306,             0.15833,             0.79655,                   3
             0.85587,             0.73983,             0.74866,             0.23814,            0.057439,            0.010729,           0.0015789,             0.00343,             0.63642,             0.83005,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.011925,             0.20059,             0.32199,              9.0839,             0.75243,             0.07281,            0.072375,          3.5517e-05,             0.97033,             0.28092,             0.78302,             0.30072,             0.89067,                   3
