   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,                 lr0,                 lrf,            momentum,        weight_decay,       warmup_epochs,     warmup_momentum,      warmup_bias_lr,                 box,                 cls,              cls_pw,                 obj,              obj_pw,               iou_t,            anchor_t,            fl_gamma,               hsv_h,               hsv_s,               hsv_v,             degrees,           translate,               scale,               shear,         perspective,              flipud,              fliplr,              mosaic,               mixup,          copy_paste,             anchors
              0.6223,             0.42857,             0.37217,             0.15643,            0.073801,            0.011723,            0.017273,            0.080737,             0.32577,             0.61425,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.075986,             0.11018,             0.67268,              24.416,          0.00093262,             0.47817,               7.413,          0.00039989,             0.76082,             0.25108,              0.5029,             0.36842,             0.17145,                   3
             0.70226,               0.125,             0.18682,            0.074062,            0.072581,            0.014271,            0.011816,            0.073034,             0.99264,             0.75595,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.088604,             0.86952,             0.81247,              9.2651,             0.58899,             0.43061,               2.693,           0.0005914,             0.73245,             0.67821,             0.82023,             0.17674,              0.9875,                   3
             0.48529,             0.32143,             0.39856,             0.13907,             0.06519,            0.016708,           0.0096786,            0.041533,             0.79464,              0.7404,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.078037,             0.18114,             0.69929,              16.828,             0.39086,             0.82419,             0.37648,          0.00050229,             0.67214,             0.94656,             0.94503,             0.34566,             0.88559,                   3
             0.35234,             0.19643,              0.2358,            0.071245,            0.072789,            0.013779,           0.0023506,            0.090948,             0.40343,             0.90687,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.059374,             0.13702,             0.78002,              37.832,             0.16748,             0.31683,              3.2604,            0.000421,             0.40941,             0.65868,             0.53725,             0.67404,             0.12823,                   3
             0.81544,             0.70174,             0.82945,             0.27736,            0.057334,           0.0098763,           0.0011026,             0.03703,             0.10902,             0.88764,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.089648,             0.32875,             0.14568,              19.538,            0.093294,             0.27508,              8.5641,          0.00080872,            0.030603,             0.89212,             0.46368,             0.16716,             0.77657,                   3
             0.30782,               0.625,             0.51322,             0.21553,            0.055485,            0.013165,           0.0044594,           0.0094664,             0.86207,             0.65584,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.070898,            0.017258,             0.46951,              9.9616,              0.2174,             0.24531,              8.0708,          0.00070487,             0.84882,             0.47114,             0.11246,            0.064314,             0.40954,                   3
             0.92394,             0.28571,             0.30622,            0.069985,            0.083365,            0.009491,            0.014929,            0.037591,             0.18333,             0.91797,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.076417,             0.89107,            0.037901,              38.046,              0.6576,             0.44899,             0.48965,          0.00089992,             0.23904,             0.35835,             0.65635,             0.45865,             0.38222,                   3
             0.21541,             0.32143,             0.14921,            0.047936,            0.078404,             0.01218,           0.0038155,            0.010246,             0.70519,             0.61847,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.021471,             0.34566,             0.49949,              29.326,             0.37005,             0.84952,              5.8936,          0.00067718,             0.10116,             0.39883,             0.16271,             0.85776,             0.50926,                   3
            0.046512,            0.035714,            0.066731,            0.020398,            0.076588,            0.017372,            0.017957,             0.06697,             0.40173,             0.87157,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.044663,             0.85024,             0.54696,              7.4981,             0.55488,             0.77317,              1.2849,          0.00011206,             0.26082,             0.82587,            0.067961,             0.96925,             0.42474,                   3
           0.0017539,             0.42857,            0.029216,            0.007185,            0.076403,            0.019024,            0.014975,            0.079041,             0.34481,             0.97363,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.033077,             0.81978,             0.64213,              11.119,             0.77157,             0.27425,              2.9368,          0.00059359,             0.50679,             0.36665,            0.035464,             0.69158,             0.41106,                   3
           0.0048931,             0.16071,            0.015789,           0.0031441,             0.10117,            0.012009,            0.018497,            0.047951,             0.41487,             0.78628,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.072936,             0.30707,             0.69888,              29.384,             0.73274,             0.87125,              1.0905,          0.00042112,             0.26472,             0.72809,             0.08618,             0.42333,             0.65171,                   3
             0.81444,                0.25,             0.26899,             0.12147,            0.073618,            0.015055,            0.006752,            0.064044,              0.3288,             0.93081,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,           0.0082551,              0.7416,              0.3609,              4.5175,              0.4247,                0.86,              9.3579,          0.00032606,             0.51459,             0.78123,             0.32962,              0.8486,             0.77498,                   3
             0.49125,             0.44707,              0.5198,             0.15686,            0.063321,            0.012413,           0.0062256,           0.0067393,             0.78804,              0.7761,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.064228,             0.66933,              0.6405,              27.806,             0.40543,             0.80524,               8.081,          0.00094195,             0.32101,             0.26689,             0.24266,             0.20928,             0.34225,                   3
             0.64558,             0.85714,              0.7064,             0.33995,            0.048899,           0.0099239,           0.0019154,            0.065395,             0.34072,             0.67168,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.045853,             0.53402,             0.39625,              20.351,            0.076396,             0.19826,              2.9879,          0.00062234,             0.78901,             0.58685,             0.59085,             0.95672,             0.68661,                   3
             0.31768,             0.16071,             0.12838,             0.04165,            0.076152,            0.017021,            0.013177,            0.067576,             0.19361,             0.81566,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,             0.08419,             0.20841,            0.015919,              12.791,             0.59973,             0.89575,              3.2062,          0.00081318,             0.72685,             0.44272,             0.23484,             0.82328,             0.23026,                   3
             0.59928,             0.58153,             0.57896,             0.30496,            0.055988,           0.0095692,           0.0040295,           0.0080776,             0.52513,             0.94656,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.067403,             0.57523,             0.47217,              29.745,            0.013199,             0.41118,              4.4929,          0.00054433,             0.20571,             0.82775,             0.10145,             0.76126,             0.65212,                   3
           0.0011716,             0.19643,             0.12316,            0.024621,            0.094839,            0.014872,            0.018851,            0.053495,             0.95688,             0.86203,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,             0.07466,             0.34973,             0.62029,               41.66,             0.86521,             0.51519,             0.65958,          0.00080484,             0.49911,             0.51128,             0.42098,             0.60034,              0.4489,                   3
             0.22465,                 0.5,             0.40705,             0.16305,            0.062159,            0.013214,           0.0082352,            0.037529,             0.67102,             0.75124,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.022532,             0.23806,             0.71509,              14.836,             0.75888,          0.00018704,              7.3089,          0.00016121,             0.23505,              0.6685,             0.98136,              0.6552,              0.4551,                   3
             0.19132,             0.51786,             0.24811,            0.085978,            0.077752,            0.015915,           0.0031151,            0.058427,             0.88765,              0.9159,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,             0.05984,             0.41173,             0.58135,              13.678,             0.32702,             0.56808,              5.3801,          0.00025552,             0.91914,             0.95085,             0.91585,             0.24951,              0.4774,                   3
             0.03567,            0.071429,            0.060572,            0.013381,            0.082794,            0.015575,            0.014124,            0.006821,             0.89183,             0.97747,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.095477,             0.80959,              0.6289,              42.299,             0.71735,             0.15795,               8.632,          0.00065041,             0.48948,             0.27628,             0.11426,             0.24274,             0.32588,                   3
             0.50275,             0.69643,             0.65989,             0.27498,            0.047665,            0.012655,           0.0019657,            0.030306,             0.23917,             0.69137,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.086898,             0.18734,             0.23219,              6.3071,             0.65222,             0.25367,              1.0015,          0.00072867,             0.68517,             0.65568,             0.70787,             0.23352,             0.84001,                   3
             0.37431,                 0.5,             0.50006,             0.18446,            0.064338,            0.010088,           0.0034721,            0.016433,             0.50313,             0.66568,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.089227,             0.26226,             0.75807,              35.321,             0.11865,            0.020477,            0.035934,          2.0588e-05,             0.54569,             0.53216,             0.29104,             0.40289,             0.84096,                   3
